Session,Date,Speaker,Age,Record #,Group #,Tier,Range,Result,Orthography,IPA Target,IPA Actual,Exact Match,IPA Target CV,IPA Actual CV,CV Match,IPA Target Syllable Count,IPA Actual Syllable Count,Syllable Count Match
Naima.030000,14/03/2004,Naima,03;00.00,2,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..4); (0..3),no ↔ ˈnoʊ; ˈno,no,noʊ,no,FALSE,CVV,CV,FALSE,3,2,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,823,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..4),hey ↔ ˈheɪ; ˈheɪ,hey,heɪ,heɪ,TRUE,CVV,CVV,TRUE,3,3,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,826,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..4),I'm ↔ ˈaɪm; ˈaɪm,I'm,aɪm,aɪm,TRUE,VVC,VVC,TRUE,3,3,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,826,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..2); (0..2),the ↔ ðə; nə,the,ðə,nə,FALSE,CV,CV,TRUE,2,2,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,826,3,Orthography ↔ IPA Target; IPA Actual,(0..6) ↔ (0..7); (0..6),doctor ↔ ˈdɑktəɹ; ˈdɑdɜ˞,doctor,dɑktəɹ,dɑdɜ,FALSE,CVCCVC,CVCV,FALSE,6,4,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,826,4,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..2),and ↔ ˈænd; ən,and,ænd,ən,FALSE,VCC,VC,FALSE,3,2,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,826,5,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..3),I'm ↔ ˈaɪm; aɪ̃,I'm,aɪm,aɪ,FALSE,VVC,VV,FALSE,3,2,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,826,6,Orthography ↔ IPA Target; IPA Actual,(0..6) ↔ (0..6); (0..5),seeing ↔ ˈsiːɪŋ; ˈθiɪŋ,seeing,siɪŋ,θiɪŋ,FALSE,CVVC,CVVC,TRUE,4,4,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,826,7,Orthography ↔ IPA Target; IPA Actual,(0..7) ↔ (0..7); (0..6),another ↔ əˈnʌðəɹ; əˈnʌðʊ,another,ənʌðəɹ,ənʌðʊ,FALSE,VCVCVC,VCVCV,FALSE,6,5,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,826,8,Orthography ↔ IPA Target; IPA Actual,(0..7) ↔ (0..8); (0..7),patient ↔ ˈpeɪʃənt; ˈpeɪθɪ̃,patient,peɪʃənt,peɪθɪ,FALSE,CVVCVCC,CVVCV,FALSE,7,5,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,828,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..2),yyy ↔ *; kʰ,yyy,*,k,FALSE,*,C,FALSE,1,1,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,828,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..5),yyy ↔ *; ˈlɪbə,yyy,*,lɪbə,FALSE,*,CVCV,FALSE,1,4,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,828,3,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..8),yyy ↔ *; ˈlɪəbɪɾɪ,yyy,*,lɪəbɪɾɪ,FALSE,*,CVVCVCV,FALSE,1,7,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,828,4,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..5),yyy ↔ *; ˈleɪʊ,yyy,*,leɪʊ,FALSE,*,CVVV,FALSE,1,4,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,828,5,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..5),yyy ↔ *; ˈaɪjə,yyy,*,aɪjə,FALSE,*,VVGV,FALSE,1,4,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,828,6,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..8),yyy ↔ *; ˈweɪtitu,yyy,*,weɪtitu,FALSE,*,GVVCVCV,FALSE,1,7,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,828,7,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..3),yyy ↔ *; ˈku,yyy,*,ku,FALSE,*,CV,FALSE,1,2,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,830,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..4); (0..2),no ↔ ˈnoʊ; no,no,noʊ,no,FALSE,CVV,CV,FALSE,3,2,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,830,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..4),yyy ↔ *; ˈɑnd,yyy,*,ɑnd,FALSE,*,VCC,FALSE,1,3,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,830,3,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..4),yyy ↔ *; ˈɑnd,yyy,*,ɑnd,FALSE,*,VCC,FALSE,1,3,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,830,4,Orthography ↔ IPA Target; IPA Actual,(0..1) ↔ (0..3); (0..3),I ↔ ˈaɪ; ˈaɪ,I,aɪ,aɪ,TRUE,VV,VV,TRUE,2,2,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,830,5,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..3),come ↔ ˈkʌm; kəm,come,kʌm,kəm,FALSE,CVC,CVC,TRUE,3,3,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,830,6,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..2),out ↔ ˈaʊt; aʊ,out,aʊt,aʊ,FALSE,VVC,VV,FALSE,3,2,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,830,7,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..4); (0..2),to ↔ ˈtuː; tɪ,to,tu,tɪ,FALSE,CV,CV,TRUE,2,2,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,830,8,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..2); (0..2),the ↔ ðə; ðɪ,the,ðə,ðɪ,FALSE,CV,CV,TRUE,2,2,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,830,9,Orthography ↔ IPA Target; IPA Actual,(0..7) ↔ (0..7); (0..7),waiting ↔ ˈweɪtɪŋ; ˈweɪdɪŋ,waiting,weɪtɪŋ,weɪdɪŋ,FALSE,GVVCVC,GVVCVC,TRUE,6,6,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,830,10,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..3),room ↔ ˈɹuːm; ˈwʊ,room,ɹum,wʊ,FALSE,CVC,GV,FALSE,3,2,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,832,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..4); (0..5),hi ↔ ˈhaɪ; əˈhɑɪ,hi,haɪ,əhɑɪ,FALSE,CVV,VCVV,FALSE,3,4,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,835,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..4); (0..3),no ↔ ˈnoʊ; ˈno,no,noʊ,no,FALSE,CVV,CV,FALSE,3,2,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,835,2,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..4); (0..2),he ↔ ˈhiː; hi,he,hi,hi,TRUE,CV,CV,TRUE,2,2,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,835,3,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..6); (0..5),isn't ↔ ˈɪzɪnt; ˈɪðɪt,isn't,ɪzɪnt,ɪðɪt,FALSE,VCVCC,VCVC,FALSE,5,4,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,837,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..4); (0..3),no ↔ ˈnoʊ; ˈno,no,noʊ,no,FALSE,CVV,CV,FALSE,3,2,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,837,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..3),you ↔ ˈjuː; ˈju,you,ju,ju,TRUE,GV,GV,TRUE,2,2,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,837,3,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..3),can ↔ ˈkæn; kən,can,kæn,kən,FALSE,CVC,CVC,TRUE,3,3,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,837,4,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..5),take ↔ ˈteɪk; ˈteɪk,take,teɪk,teɪk,TRUE,CVVC,CVVC,TRUE,4,4,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,837,5,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..2),him ↔ ˈhɪm; hʊ,him,hɪm,hʊ,FALSE,CVC,CV,FALSE,3,2,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,837,6,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..4),yyy ↔ *; ˈjuə,yyy,*,juə,FALSE,*,GVV,FALSE,1,3,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,839,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..4),hey ↔ ˈheɪ; ˈheɪ,hey,heɪ,heɪ,TRUE,CVV,CVV,TRUE,3,3,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,840,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..4); (0..3),no ↔ ˈnoʊ; ˈno,no,noʊ,no,FALSE,CVV,CV,FALSE,3,2,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,840,2,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..4); (0..3),no ↔ ˈnoʊ; ˈno,no,noʊ,no,FALSE,CVV,CV,FALSE,3,2,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,840,3,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..4); (0..2),he ↔ ˈhiː; hi,he,hi,hi,TRUE,CV,CV,TRUE,2,2,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,840,4,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..3); (0..3),is ↔ ˈɪz; ˈɪð,is,ɪz,ɪð,FALSE,VC,VC,TRUE,2,2,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,841,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..2),but ↔ ˈbʌt; bʊ,but,bʌt,bʊ,FALSE,CVC,CV,FALSE,3,2,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,841,2,Orthography ↔ IPA Target; IPA Actual,(0..8) ↔ (0..10); (0..6),actually ↔ ˈækʧəwəliː; ˈækθli,actually,ækʧəwəli,ækθli,FALSE,VCCVGVCV,VCCCV,FALSE,8,5,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,841,3,Orthography ↔ IPA Target; IPA Actual,(0..7) ↔ (0..9); (0..6),pretend ↔ pɹiːˈtɛnd; ˈpwɪtʰ,pretend,pɹitɛnd,pwɪt,FALSE,CCVCVCC,CGVC,FALSE,7,4,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,842,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..4); (0..2),he ↔ ˈhiː; hi,he,hi,hi,TRUE,CV,CV,TRUE,2,2,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,842,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..4),has ↔ ˈhæz; ˈhæθ,has,hæz,hæθ,FALSE,CVC,CVC,TRUE,3,3,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,842,3,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..4); (0..2),to ↔ ˈtuː; tə,to,tu,tə,FALSE,CV,CV,TRUE,2,2,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,843,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..4); (0..2),no ↔ ˈnoʊ; nʊ,no,noʊ,nʊ,FALSE,CVV,CV,FALSE,3,2,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,843,2,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..4); (0..3),he ↔ ˈhiː; ˈhi,he,hi,hi,TRUE,CV,CV,TRUE,2,2,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,843,3,Orthography ↔ IPA Target; IPA Actual,(0..7) ↔ (0..9); (0..8),pretend ↔ pɹiːˈtɛnd; pwɪˈtɛnd,pretend,pɹitɛnd,pwɪtɛnd,FALSE,CCVCVCC,CGVCVCC,FALSE,7,7,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,843,4,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..3),he's ↔ ˈhiːz; hiʒ,he's,hiz,hiʒ,FALSE,CVC,CVC,TRUE,3,3,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,843,5,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..4),one ↔ ˈwʌn; ˈwʌn,one,wʌn,wʌn,TRUE,GVC,GVC,TRUE,3,3,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,846,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..3),yyy ↔ *; ˈði,yyy,*,ði,FALSE,*,CV,FALSE,1,2,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,846,3,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..3),he's ↔ ˈhiːz; ðið,he's,hiz,ðið,FALSE,CVC,CVC,TRUE,3,3,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,846,4,Orthography ↔ IPA Target; IPA Actual,(0..7) ↔ (0..6); (0..6),getting ↔ ˈɡɛtɪŋ; ˈɡɛɾɪŋ,getting,gɛtɪŋ,gɛɾɪŋ,FALSE,CVCVC,CVCVC,TRUE,5,5,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,846,5,Orthography ↔ IPA Target; IPA Actual,(0..1) ↔ (0..1); (0..1),a ↔ ə; ɪ,a,ə,ɪ,FALSE,V,V,TRUE,1,1,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,846,6,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..4),shot ↔ ˈʃɑt; ˈθɑt,shot,ʃɑt,θɑt,FALSE,CVC,CVC,TRUE,3,3,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,853,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..4); (0..3),no ↔ ˈnoʊ; ˈnʌ,no,noʊ,nʌ,FALSE,CVV,CV,FALSE,3,2,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,853,2,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..4); (0..4),no ↔ ˈnoʊ; ˈnʊu,no,noʊ,nʊu,FALSE,CVV,CVV,TRUE,3,3,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,853,3,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..4),this ↔ ˈðɪs; ˈðɪθ,this,ðɪs,ðɪθ,FALSE,CVC,CVC,TRUE,3,3,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,853,4,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..3); (0..2),is ↔ ˈɪz; ɪð,is,ɪz,ɪð,FALSE,VC,VC,TRUE,2,2,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,853,5,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..2); (0..1),the ↔ ðə; ɪ,the,ðə,ɪ,FALSE,CV,V,FALSE,2,1,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,853,6,Orthography ↔ IPA Target; IPA Actual,(0..11) ↔ (0..14); (0..13),examination ↔ ɪɡˌzæməˈneɪʃən; eɡsˈæmɪneɪθən,examination,ɪgzæməneɪʃən,egsæmɪneɪθən,FALSE,VCCVCVCVVCVC,VCCVCVCVVCVC,TRUE,12,12,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,853,7,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..7); (0..6),table ↔ ˈteɪbəl; ˈteɪbʊ,table,teɪbəl,teɪbʊ,FALSE,CVVCVC,CVVCV,FALSE,6,5,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,856,1,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..3); (0..3),yeah ↔ ˈjæ; ˈjɪ,yeah,jæ,jɪ,FALSE,GV,GV,TRUE,2,2,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,857,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..2),and ↔ ˈænd; ɑn,and,ænd,ɑn,FALSE,VCC,VC,FALSE,3,2,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,857,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..3),I'm ↔ ˈaɪm; eɪm,I'm,aɪm,eɪm,FALSE,VVC,VVC,TRUE,3,3,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,857,3,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..4),just ↔ ˈʤʌst; ˈdɪs,just,ʤʌst,dɪs,FALSE,CVCC,CVC,FALSE,4,3,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,857,4,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..5); (0..4),gonna ↔ ˈɡɑnə; ɡənə,gonna,gɑnə,gənə,FALSE,CVCV,CVCV,TRUE,4,4,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,857,5,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..4),lay ↔ ˈleɪ; ˈleɪ,lay,leɪ,leɪ,TRUE,CVV,CVV,TRUE,3,3,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,857,6,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..3),him ↔ ˈhɪm; hɪm,him,hɪm,hɪm,TRUE,CVC,CVC,TRUE,3,3,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,857,7,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..5),down ↔ ˈdaʊn; ˈdaʊn,down,daʊn,daʊn,TRUE,CVVC,CVVC,TRUE,4,4,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,857,8,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..3); (0..2),on ↔ ˈɑn; ɑn,on,ɑn,ɑn,TRUE,VC,VC,TRUE,2,2,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,857,9,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..4); (0..5),there ↔ ˈðɛɹ; ˈðeɪʊ,there,ðɛɹ,ðeɪʊ,FALSE,CVC,CVVV,FALSE,3,4,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,859,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..4),yyy ↔ *; ˈpsː,yyy,*,ps,FALSE,*,CC,FALSE,1,2,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,865,1,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..3),he's ↔ ˈhiːz; hið,he's,hiz,hið,FALSE,CVC,CVC,TRUE,3,3,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,865,2,Orthography ↔ IPA Target; IPA Actual,(0..7) ↔ (0..6); (0..5),getting ↔ ˈɡɛtɪŋ; ˈɡɛij,getting,gɛtɪŋ,gɛij,FALSE,CVCVC,CVVG,FALSE,5,4,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,865,3,Orthography ↔ IPA Target; IPA Actual,(0..1) ↔ (0..1); (0..1),a ↔ ə; u,a,ə,u,FALSE,V,V,TRUE,1,1,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,865,4,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..5); (0..4),flu ↔ ˈfluː; ˈflu,flu,flu,flu,TRUE,CCV,CCV,TRUE,3,3,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,865,5,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..3),shot ↔ ˈʃɑt; ʃɑt,shot,ʃɑt,ʃɑt,TRUE,CVC,CVC,TRUE,3,3,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,869,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..4),yyy ↔ *; ˈtːʰ,yyy,*,t,FALSE,*,C,FALSE,1,1,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,876,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..3),you ↔ ˈjuː; ˈju,you,ju,ju,TRUE,GV,GV,TRUE,2,2,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,876,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..2),you ↔ ˈjuː; jʊ,you,ju,jʊ,FALSE,GV,GV,TRUE,2,2,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,876,3,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..4),get ↔ ˈɡɛt; ˈɡɛɪ,get,gɛt,gɛɪ,FALSE,CVC,CVV,FALSE,3,3,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,876,5,Orthography ↔ IPA Target; IPA Actual,(0..7) ↔ (0..7); (0..6),sticker ↔ ˈstɪkəɹ; ˈθtɪkʊ,sticker,stɪkəɹ,θtɪkʊ,FALSE,CCVCVC,CCVCV,FALSE,6,5,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,879,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..4),yes ↔ ˈjɛs; ˈjɛθ,yes,jɛs,jɛθ,FALSE,GVC,GVC,TRUE,3,3,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,879,2,Orthography ↔ IPA Target; IPA Actual,(0..6) ↔ (0..4); (0..2),you're ↔ ˈjɔɹ; ju,you're,jɔɹ,ju,FALSE,GVC,GV,FALSE,3,2,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,879,3,Orthography ↔ IPA Target; IPA Actual,(2..9) ↔ (0..6); (0..5),allowed ↔ əˈlaʊd; ˈlaʊʔ,allowed,əlaʊd,laʊʔ,FALSE,VCVVC,CVVC,FALSE,5,4,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,881,1,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..5),here ↔ ˈhɪɹ; ˈhijʊ,here,hɪɹ,hijʊ,FALSE,CVC,CVGV,FALSE,3,4,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,882,1,Orthography ↔ IPA Target; IPA Actual,(0..6) ↔ (0..4); (0..3),<o>kay ↔ ˈkeɪ; keɪ,<o>kay,keɪ,keɪ,TRUE,CVV,CVV,TRUE,3,3,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,882,2,Orthography ↔ IPA Target; IPA Actual,(0..6) ↔ (0..5); (0..5),here's ↔ ˈhɪɹz; ˈhiʊs,here's,hɪɹz,hiʊs,FALSE,CVCC,CVVC,FALSE,4,4,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,882,3,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..2); (0..2),the ↔ ðə; dɪ,the,ðə,dɪ,FALSE,CV,CV,TRUE,2,2,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,882,4,Orthography ↔ IPA Target; IPA Actual,(0..7) ↔ (0..7); (0..6),sticker ↔ ˈstɪkəɹ; ˈstɪɡu,sticker,stɪkəɹ,stɪgu,FALSE,CCVCVC,CCVCV,FALSE,6,5,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,882,5,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..5); (0..5),box ↔ ˈbɑks; ˈbɑkʰ,box,bɑks,bɑk,FALSE,CVCC,CVC,FALSE,4,3,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,883,1,Orthography ↔ IPA Target; IPA Actual,(0..6) ↔ (0..5); (0..5),here's ↔ ˈhɪɹz; ˈhjuð,here's,hɪɹz,hjuð,FALSE,CVCC,CGVC,FALSE,4,4,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,883,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..2); (0..2),the ↔ ðə; dɪ,the,ðə,dɪ,FALSE,CV,CV,TRUE,2,2,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,883,3,Orthography ↔ IPA Target; IPA Actual,(0..7) ↔ (0..7); (0..6),sticker ↔ ˈstɪkəɹ; ˈstɪkʊ,sticker,stɪkəɹ,stɪkʊ,FALSE,CCVCVC,CCVCV,FALSE,6,5,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,883,4,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..5); (0..5),box ↔ ˈbɑks; ˈbɑkʰ,box,bɑks,bɑk,FALSE,CVCC,CVC,FALSE,4,3,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,885,1,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..5),here ↔ ˈhɪɹ; ˈhijʊ,here,hɪɹ,hijʊ,FALSE,CVC,CVGV,FALSE,3,4,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,886,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..4),one ↔ ˈwʌn; ˈwʌn,one,wʌn,wʌn,TRUE,GVC,GVC,TRUE,3,3,TRUE
Naima.031010,24/01/2005,Naima,03;10.10,886,2,Orthography ↔ IPA Target; IPA Actual,(0..7) ↔ (0..7); (0..7),sticker ↔ ˈstɪkəɹ; ˈstɪkɜ˞,sticker,stɪkəɹ,stɪkɜ,FALSE,CCVCVC,CCVCV,FALSE,6,5,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,887,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..2),get ↔ ˈɡɛt; ɡɪ,get,gɛt,gɪ,FALSE,CVC,CV,FALSE,3,2,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,887,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..3),one ↔ ˈwʌn; ˈwʊ,one,wʌn,wʊ,FALSE,GVC,GV,FALSE,3,2,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,887,3,Orthography ↔ IPA Target; IPA Actual,(0..7) ↔ (0..7); (0..5),sticker ↔ ˈstɪkəɹ; stɪɡɪ,sticker,stɪkəɹ,stɪgɪ,FALSE,CCVCVC,CCVCV,FALSE,6,5,FALSE
Naima.031010,24/01/2005,Naima,03;10.10,891,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..4),yyy ↔ *; ˈhʊɪ,yyy,*,hʊɪ,FALSE,*,CVV,FALSE,1,3,FALSE
